Label,Pitch,ZCR,Average Energy,Spectral Centroid
thắng,"[  0.           0.           0.           0.           0.
   0.         538.58355905 567.32293571 570.60940405 573.9149107
 564.05539605 557.57666725 547.99783384 523.2511306  508.35518662
 517.24107876 538.58355905 538.58355905   0.           0.
   0.         200.57894748 206.45635927 211.28204791 214.97519306
 230.40470702 254.17759331 263.14114678 273.99891692 288.61978298
 288.61978298 277.18263098]","[0.         0.08203125 0.13183594 0.16064453 0.17626953 0.10693359
 0.0703125  0.0546875  0.05175781 0.05712891 0.06005859 0.0703125
 0.08105469 0.078125   0.07519531 0.06591797 0.06054688 0.0625
 0.09814453 0.10058594 0.09570312 0.09375    0.05859375 0.05517578
 0.05224609 0.04394531 0.03857422 0.03271484 0.03076172 0.03320312
 0.07666016 0.06982422]","[0.00000000e+00 4.70505765e-05 1.95601722e-03 3.15194833e-03
 5.50204609e-03 2.39231102e-02 2.97369715e-02 3.46426927e-02
 4.50281426e-02 3.98792550e-02 3.76962908e-02 3.48745212e-02
 2.00349595e-02 1.98842753e-02 2.20151581e-02 2.27816291e-02
 2.29016729e-02 2.81771738e-02 3.57802212e-02 1.29611105e-01
 2.11524531e-01 2.81149119e-01 3.02747667e-01 3.04941893e-01
 2.91116118e-01 2.71477729e-01 2.70151436e-01 2.53824800e-01
 2.22130075e-01 1.63125426e-01 1.19754374e-01 7.67605305e-02]","[   0.         2593.26457157 1739.8198214  2412.47497273 2299.84032328
 1305.4830342   580.90119697  535.01893202  575.12902954  606.45519694
  617.30284667  770.05591396  834.9033448   901.89170628  830.88953279
  751.88483595  698.35378052  724.46959986 1192.88956008 1361.53879732
  990.0522642   891.67957133  916.91752842  856.91915777  728.2022231
  615.88422766  560.57968698  495.07861429  472.87098461  458.58045799
  466.98599434  578.20702644]"
thắng,"[  0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.         202.90956259 206.45635927
 211.28204791 251.25811465 260.11871293 261.6255653  273.99891692
 291.97338331 311.12698372]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.08837891 0.13525391 0.16943359 0.18310547 0.10546875
 0.06640625 0.03857422 0.03076172 0.03076172 0.02978516 0.03125
 0.09082031 0.07958984]","[0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.8248069e-08
 4.2796116e-03 1.5801584e-02 3.3156615e-02 4.3985780e-02 4.8882525e-02
 5.4996457e-02 5.5853695e-02 6.4345993e-02 7.8294195e-02 8.2095675e-02
 7.6621115e-02 6.3361153e-02]","[   0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.         4151.75404208
 1538.46582579 1913.68335127 1506.70117859 1053.57192924  948.85755624
  976.37056498  948.04582523  686.41015017  601.00954377  532.95286075
  520.36083858  551.93607776]"
thắng,"[  0.         156.464662   158.2826938  157.37105257 153.77669276
 151.13490122 152.0104168  160.12185011 166.72882232 174.61411572
 178.6955272  181.81906999 187.14677541   0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.        ]","[0.07177734 0.09033203 0.11621094 0.11181641 0.09521484 0.08740234
 0.06640625 0.03857422 0.02587891 0.04492188 0.05664062 0.06982422
 0.08642578 0.09619141 0.12011719 0.15039062 0.18066406 0.19189453
 0.21240234 0.21533203 0.23193359 0.234375   0.21240234 0.20898438
 0.19384766 0.19580078 0.20800781 0.20605469 0.20605469 0.20605469
 0.21875    0.17382812]","[0.08087769 0.12984402 0.15973745 0.16837364 0.1595674  0.13121715
 0.09949227 0.08324397 0.07081962 0.05434612 0.04022238 0.02235808
 0.00419808 0.00233132 0.00199244 0.00140475 0.00100286 0.00093859
 0.00091008 0.00091017 0.00088759 0.00087278 0.00090268 0.00090341
 0.00087965 0.00083613 0.00077221 0.00070688 0.00068168 0.00065798
 0.00056701 0.00043857]","[2116.90714283 1945.12415362 1575.6056845  1488.80001352 1603.65581609
 1398.3797434  1090.43318162  940.23273861  827.24222364  708.93423079
 1009.80074387 1838.50059643 1804.31502174 1677.28176591 1912.34980375
 2204.75066761 2363.52521842 2473.99467802 2431.80093977 2495.5447441
 2458.84165381 2394.81990061 2472.92176597 2310.18257618 2259.48112488
 2410.91778284 2468.10138737 2362.77345974 2308.16060831 2293.75830092
 2506.22691211 2490.60398328]"
thắng,"[  0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.         193.74649219 188.23090565 186.0688893  180.77186921
 175.625645   171.61434972 176.64303401 188.23090565 205.26725814
 230.40470702 218.73289324]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.06298828 0.09130859 0.12011719 0.14404297 0.10205078
 0.08691406 0.06982422 0.05712891 0.04101562 0.03857422 0.10400391
 0.09228516 0.08691406]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.01326951 0.02522879 0.03152117 0.03536411 0.03411759
 0.02729714 0.02059187 0.01388541 0.01074933 0.00867448 0.00626599
 0.00366708 0.00111086]","[   0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.         1062.13342164
 1021.06109889 1092.98790791 1110.34496474 1050.46914083  988.95043068
  898.91405292  697.88735481  527.39533329  473.41170132  519.01474712
  706.20856046 1119.88509107]"
thắng,"[  0.           0.           0.         367.86341165 320.24370023
 314.74210514 311.12698372 307.55338552 307.55338552 314.74210514
 337.33223583 367.86341165 385.26118902 385.26118902 385.26118902
 488.21056771   0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.        ]","[0.16455078 0.20263672 0.22070312 0.16845703 0.09765625 0.07714844
 0.06884766 0.05664062 0.05224609 0.04882812 0.04785156 0.04443359
 0.02880859 0.01611328 0.00732422 0.00195312 0.00146484 0.00097656
 0.00195312 0.00292969 0.00390625 0.00390625 0.00292969 0.00195312
 0.00341797 0.00488281 0.00488281 0.00537109 0.01269531 0.08203125
 0.08203125 0.08105469]","[0.01420853 0.02773519 0.05064365 0.06745294 0.0772038  0.07954729
 0.06963266 0.0549105  0.03973146 0.02689028 0.02140053 0.01748047
 0.01500986 0.01278016 0.01500571 0.01441199 0.0128675  0.01273004
 0.00732093 0.00467974 0.00441288 0.00803611 0.01343458 0.01515444
 0.0153134  0.01375746 0.01104398 0.00887989 0.00858421 0.0077522
 0.00259512 0.00070475]","[2936.68385942 2990.74556572 2541.26580897 1990.45810044 1721.79654854
 1684.69523875 1672.8560067  1516.34173541 1146.38226384  920.06331779
  886.92930161  819.3381645   501.00854039  375.3696287   313.06122816
  124.65235919   69.25061024  103.60769364  129.54218793   77.33343598
  104.89582097  115.05861289   55.02723072   45.8535072    44.67400191
   80.33248373   96.00477568   48.55103029   41.42320448  245.08990217
  715.6510945   960.68808426]"
thắng,"[  0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.         369.99442271 347.21682483 343.22869945
 337.33223583 327.72904189 322.09885311 325.8414615  341.2518476
 369.99442271 405.81912518 422.56409582 427.47405411 422.56409582
 420.13030572 415.30469758]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.00244141 0.04980469 0.08642578
 0.12744141 0.19873047 0.24462891 0.25634766 0.24023438 0.17871094
 0.09326172 0.05175781 0.03466797 0.02978516 0.03027344 0.03125
 0.03369141 0.03564453 0.03710938 0.03808594 0.04345703 0.09423828
 0.08496094 0.07519531]","[0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.5154657e-11
 4.5944983e-04 4.3751197e-03 3.5525892e-02 4.3372881e-02 4.7941215e-02
 5.2504681e-02 5.3003538e-02 5.7137206e-02 6.0103491e-02 6.2353071e-02
 5.7314001e-02 5.3849254e-02 5.5477504e-02 5.6946173e-02 5.7536550e-02
 5.1900651e-02 4.1907586e-02 2.8990604e-02 8.9904498e-03 2.8904169e-03
 1.6253949e-03 7.2932284e-04]","[   0.            0.            0.            0.            0.
    0.            0.            0.            0.         3360.05633732
 1331.0035925  2056.98288844 1946.25717379 1699.09838192 1965.62710363
 2535.45382819 2392.9756511  1813.78706833 1608.51535814 1314.94407831
  821.39623827  705.05712105  713.48429994  641.34517998  547.6274935
  469.92042247  400.40989188  398.86099068  492.0293019   678.32029347
  927.75631014 1143.96482673]"
thể,"[  0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.         291.97338331 285.30470202
 267.74077301 258.62053938 251.25811465 245.51937138 252.7136381
 264.66550794 282.02769802 297.07698816 323.96475278 359.46139971
 398.84739551 412.91271854 420.13030572 415.30469758 427.47405411
 427.47405411 417.71053322]","[0.         0.         0.         0.         0.         0.
 0.         0.0703125  0.10498047 0.14355469 0.17285156 0.12890625
 0.11621094 0.10595703 0.11425781 0.109375   0.11035156 0.10205078
 0.09179688 0.09667969 0.09814453 0.10351562 0.10058594 0.09326172
 0.08105469 0.07275391 0.06445312 0.05517578 0.13378906 0.15478516
 0.13916016 0.12939453]","[0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 1.3881190e-05 1.6691433e-02 4.7034886e-02
 7.4102543e-02 1.2232885e-01 1.5014005e-01 1.6619150e-01 1.7125764e-01
 1.5705240e-01 1.5189886e-01 1.5117741e-01 1.5551896e-01 1.5998089e-01
 1.5630944e-01 1.5552032e-01 1.5579617e-01 1.5118651e-01 1.3786182e-01
 1.1223045e-01 7.8730285e-02 3.7499357e-02 1.2479179e-02 4.4054226e-03
 3.2760231e-03 9.5130538e-04]","[   0.            0.            0.            0.            0.
    0.            0.         2857.76804562 1285.4060096  1360.86154592
 1615.68664392 1612.57084744 1584.4966051  1655.38400773 1763.8857149
 1915.48540845 1935.12764096 1854.45730125 1696.93942338 1660.44103876
 1771.86818887 1805.94557551 1746.47409767 1725.60725573 1530.01826096
 1187.92133097  911.35951037  865.9116374   951.52244997  894.72329153
 1107.08170634 2145.59833201]"
thể,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0.]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.00683594 0.06542969
 0.08300781 0.09375    0.10644531 0.06542969 0.07226562 0.08007812
 0.07958984 0.08251953 0.07226562 0.06494141 0.06542969 0.10986328
 0.11230469 0.10107422]","[0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 3.1302061e-10 9.5107341e-03 2.3041863e-02 3.1440254e-02
 4.5125816e-02 4.8667744e-02 4.6092030e-02 4.4280630e-02 3.7409790e-02
 4.0934354e-02 4.2416334e-02 4.0050052e-02 3.3463128e-02 2.0525508e-02
 1.0068443e-02 1.6282223e-03]","[   0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.         3686.71034811 1963.26189151 1529.24510514 1367.33413903
 1323.19000671 1298.55005168 1249.07974467 1246.62867118 1312.38328575
 1339.30120373 1425.4451733  1402.82565702 1310.58521655 1056.24881776
 1077.63310114 1359.8266094 ]"
thể,"[  0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.         361.54373842 331.53706992
 329.62755691 325.8414615  325.8414615  329.62755691 335.38934512
 353.28606802 385.26118902 417.71053322 455.51656649 508.35518662
 485.39868175 468.86422072]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.03125    0.15966797 0.25390625 0.3046875  0.30810547
 0.21289062 0.1484375  0.12744141 0.12353516 0.13134766 0.14160156
 0.14746094 0.16699219 0.17626953 0.15527344 0.13183594 0.09179688
 0.11181641 0.09277344]","[0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.8956452e-11 8.5650285e-04
 4.3398659e-03 1.1453953e-02 3.2000523e-02 4.9427159e-02 6.5728694e-02
 7.7251576e-02 8.3989672e-02 8.1233546e-02 7.7756487e-02 7.4427262e-02
 6.2572032e-02 5.5904157e-02 4.4764537e-02 3.2914441e-02 2.8499037e-02
 2.5397455e-02 2.0589834e-02]","[   0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.         3967.68227982 3143.77274317
 3343.49832399 3187.18569053 2830.81066338 2249.13746635 2102.69002561
 2179.97546748 2221.64435738 2074.72205659 2114.49741118 2242.39700181
 2257.82985612 2199.6107009  2353.21528228 2473.37747179 2061.16022773
 1484.6457861   969.05669368]"
thể,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0.]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.07226562 0.08837891 0.109375   0.12988281 0.07568359
 0.07910156 0.07128906 0.06640625 0.0625     0.05175781 0.08203125
 0.15234375 0.13818359]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.01203269 0.01605881 0.02341276 0.03482292 0.04177767
 0.04830833 0.05041276 0.04704323 0.04205288 0.03503771 0.02747758
 0.02048437 0.01366406]","[   0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.         2021.16531325
  847.62177347  912.42038301 1174.56755659 1211.99451206 1137.55321009
 1114.69751501 1092.42828356 1100.70617988 1088.54212917 1053.6683397
 1362.80388919 2346.7435527 ]"
thể,"[  0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.         410.53451628
 376.4618113  365.7446743  331.53706992 314.74210514 309.33502416
 309.33502416 314.74210514 367.86341165 385.26118902 420.13030572
 466.16376152   0.        ]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.04052734 0.09228516 0.15087891 0.19628906
 0.18310547 0.16162109 0.13378906 0.11669922 0.1171875  0.11328125
 0.11035156 0.10742188 0.10205078 0.109375   0.14257812 0.21044922
 0.20361328 0.16992188]","[0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.3164851e-12 7.1659947e-06
 2.8909910e-03 7.2537540e-03 1.2065484e-02 2.4301643e-02 2.8511688e-02
 3.0334316e-02 3.1076772e-02 2.6852049e-02 2.6215300e-02 2.6259469e-02
 2.8663486e-02 2.7360907e-02 2.3905298e-02 2.0458549e-02 1.2170946e-02
 4.5658988e-03 1.0439028e-03]","[   0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.            0.         3477.04322585 5702.9293025
 2043.55978406 2075.12191016 2230.62254929 2103.08605571 1753.67376078
 1634.1120289  1690.92825035 1718.39528744 1711.58240641 1694.64270007
 1573.02537223 1485.1735904  1458.30546763 1490.05609349 1771.04406299
 2311.74655557 2447.52009766]"
thể,"[   0.          854.94810822 1089.68319713 1258.96842054 1280.9748009
 1134.64587143 1077.16711811 1040.4748517  1022.60011652  987.76660251
  987.76660251    0.            0.            0.          391.99543598
  410.53451628  422.56409582  425.01198473  425.01198473    0.
    0.            0.            0.            0.            0.
    0.            0.            0.            0.            0.
    0.            0.        ]","[0.06738281 0.10107422 0.13427734 0.13232422 0.11621094 0.10644531
 0.10351562 0.10742188 0.11230469 0.10839844 0.10107422 0.08789062
 0.07861328 0.07714844 0.07080078 0.07421875 0.0859375  0.08935547
 0.09960938 0.10986328 0.10400391 0.10839844 0.10986328 0.10742188
 0.11816406 0.12792969 0.12744141 0.13427734 0.13476562 0.125
 0.14746094 0.11279297]","[0.01867426 0.03815325 0.04277927 0.09970378 0.13624623 0.14875345
 0.15483606 0.13630798 0.11524479 0.1211362  0.14060926 0.14236386
 0.14891699 0.14106388 0.11364825 0.0985024  0.06422221 0.01838444
 0.00181046 0.00103281 0.00093762 0.00080639 0.00081448 0.00089051
 0.00095968 0.00100742 0.0009997  0.00089467 0.00082512 0.00078726
 0.00067688 0.00060479]","[1511.47437601 1755.17648144 1777.9504849  1597.04333021 1229.58855266
 1176.21864766 1185.78742047 1293.27194314 1476.93346925 1478.31207712
 1324.64658069 1124.65576722  964.38516992  877.86573165  843.67015367
  818.18434606  802.98792417 1248.02582017 1561.15774555 1559.49576731
 1600.07637046 1577.28323802 1570.31422959 1598.67241856 1590.93168349
 1701.07736178 1716.24818812 1710.11607452 1741.204637   1753.08676838
 1704.20569422 1659.09618612]"
thể,"[  0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.         374.29355082 341.2518476  320.24370023 302.26980244
 293.66476792 288.61978298 285.30470202 285.30470202 285.30470202
 288.61978298 297.07698816 312.929324   327.72904189   0.
   0.           0.        ]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.05078125 0.05078125 0.06982422 0.10351562
 0.11865234 0.17333984 0.17333984 0.15478516 0.10302734 0.06298828
 0.05712891 0.05517578 0.05615234 0.0546875  0.0546875  0.0546875
 0.05322266 0.0546875  0.05664062 0.05908203 0.05712891 0.11816406
 0.10302734 0.08740234]","[0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 8.1124317e-12 1.6850239e-04 4.8045747e-04
 6.5656635e-04 1.1415700e-03 1.7925840e-03 2.7671747e-03 2.6838833e-02
 6.0910553e-02 8.6843461e-02 1.0715572e-01 1.1921323e-01 1.1786035e-01
 1.1103736e-01 1.0376181e-01 9.7993851e-02 9.1189660e-02 8.3549097e-02
 7.3678456e-02 6.2935784e-02 5.4426011e-02 4.5065116e-02 3.4646563e-02
 1.9732978e-02 2.3332855e-03]","[   0.            0.            0.            0.            0.
    0.            0.         3175.10531801  904.02527614  670.13101143
  716.10343426 1980.52636534 2363.27101268 2393.46425066 1957.42274151
  878.32666808  720.40177642  662.98420093  658.08358955  642.39111525
  610.31604552  615.23290977  584.57819048  595.38947067  599.65014969
  584.23980763  539.98642554  498.21940653  491.88455737  497.63894722
  540.76200426  704.1903967 ]"
thể,"[  0.           0.         335.38934512 302.26980244 286.95745535
 307.55338552 305.78200837 298.79793764   0.           0.
   0.           0.           0.           0.           0.
 410.53451628 369.99442271 339.28638159 323.96475278 305.78200837
 297.07698816 290.29174037 283.66146786 283.66146786   0.
   0.           0.           0.           0.           0.
   0.           0.        ]","[0.08496094 0.08886719 0.08886719 0.09130859 0.015625   0.04589844
 0.06298828 0.06591797 0.06640625 0.04296875 0.05664062 0.11279297
 0.15283203 0.16503906 0.14990234 0.10351562 0.06787109 0.06103516
 0.06494141 0.06884766 0.07275391 0.07275391 0.06494141 0.0546875
 0.05224609 0.06494141 0.19384766 0.26806641 0.41601562 0.49853516
 0.41845703 0.33544922]","[3.05869617e-04 6.59484707e-04 1.14212232e-03 1.25187344e-03
 1.28797756e-03 1.14833005e-03 6.73170784e-04 3.13730305e-03
 4.63763671e-03 4.66310093e-03 7.51671148e-03 9.09820851e-03
 1.25727681e-02 5.39353751e-02 9.55438912e-02 1.23504199e-01
 1.41639158e-01 1.44394517e-01 1.34337321e-01 1.19480386e-01
 1.01345636e-01 8.28300938e-02 5.83949536e-02 3.19452509e-02
 1.13851959e-02 6.51267706e-04 4.08497144e-04 1.16357063e-04
 1.38115342e-04 2.80303357e-04 3.08549847e-04 3.06833943e-04]","[1826.72749037 1037.91092131  781.44394196  398.41440224  256.51403247
  295.05517027  389.4968583   904.7670742   684.39665642  673.25685573
  751.90502339 1205.04681415 1848.37684411 1951.73470322 1155.00562859
  916.06020221  849.22446257  800.34774846  686.24055051  658.86076994
  644.1166621   612.30184365  562.69605118  530.97710284  544.81455303
  564.08530697  912.19458559 1468.62002538 3538.07485476 5460.43231074
 5388.20948929 4991.18405432]"
thể,"[ 0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.         65.40639133 65.40639133 65.40639133
 65.40639133 65.40639133]","[0.04589844 0.07275391 0.1015625  0.10595703 0.11621094 0.12548828
 0.12744141 0.140625   0.14501953 0.14892578 0.14550781 0.12792969
 0.12890625 0.09863281 0.07373047 0.04833984 0.01513672 0.00634766
 0.00488281 0.00439453 0.00439453 0.00634766 0.00830078 0.00976562
 0.00927734 0.0078125  0.00634766 0.00488281 0.00585938 0.00537109
 0.06054688 0.05957031]","[0.07763696 0.10986987 0.13625015 0.14689898 0.14923327 0.14433922
 0.12919663 0.11616642 0.09730277 0.07427882 0.05922006 0.04492927
 0.03423277 0.02578767 0.02267976 0.0218458  0.02032958 0.01627753
 0.00870533 0.0043079  0.00288553 0.00433065 0.00579374 0.00798205
 0.00923142 0.0096116  0.00939305 0.00784818 0.00593847 0.00468154
 0.00328934 0.00264776]","[1240.56508194 1631.61683296 1899.61654574 1934.01806388 1942.99257341
 1869.98700952 1871.91935372 1909.95542433 1809.07034643 1719.94906778
 1667.44469795 1589.46372793 1550.14833816 1595.39672665 1268.41462293
  796.68231936  373.53818077  186.30984573  127.30226645  148.37553264
  203.40506927  131.32557049  112.85874256  116.36427712  120.58847729
   97.12216752   76.1703878    81.93827085   90.13346134  118.22260096
  121.78092041  156.88523345]"
thể,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0.]","[0.06787109 0.11230469 0.16552734 0.17333984 0.14941406 0.1171875
 0.11425781 0.10009766 0.09033203 0.07763672 0.02783203 0.
 0.02392578 0.03857422 0.03857422 0.03857422 0.02050781 0.00634766
 0.00634766 0.02099609 0.02294922 0.02294922 0.02294922 0.0078125
 0.         0.00830078 0.02734375 0.04931641 0.06298828 0.0546875
 0.09960938 0.07763672]","[0.06118882 0.09482092 0.12212463 0.12440161 0.12586781 0.11238721
 0.08281629 0.07279694 0.06447128 0.07326924 0.0885142  0.09295048
 0.08250477 0.0615392  0.04383775 0.04131677 0.0439437  0.0538553
 0.07906575 0.08180109 0.08205488 0.07916518 0.067729   0.084342
 0.08929579 0.08768068 0.07396489 0.04348963 0.03006203 0.03779455
 0.03531623 0.0346087 ]","[1593.2180481  1767.50772447 1894.3199967  1934.50877493 1916.46623677
 1625.74850978 1454.20430741 1807.65617406 2385.8302011  1772.91607869
 1453.50563529 1420.55963798 1652.77353564 1989.64924642 2273.86893416
 1978.48980782 1855.00013083 2106.83695085 1883.84513624 1450.47226775
 1453.96388127 1980.83026999 2034.81666979 1624.01914406 1375.55099415
 1409.96441112 1707.42300519 2179.57216946 2466.47795448 2314.42046491
 1845.52317668 1817.01782576]"
Tiền,"[  0.           0.           0.           0.         363.63813999
 329.62755691 291.97338331 272.42079928 266.19869963 261.6255653
 255.65002913 245.51937138 234.43211036 235.79016176 233.08188076
 226.44649206 227.75828325 229.07767356 227.75828325 227.75828325
 217.47308448 178.6955272  176.64303401 172.60850154   0.
   0.           0.           0.           0.           0.
   0.           0.        ]","[0.06396484 0.1171875  0.15527344 0.14208984 0.11816406 0.08544922
 0.06542969 0.06689453 0.0703125  0.06103516 0.04882812 0.04101562
 0.03125    0.02539062 0.02490234 0.02148438 0.02294922 0.03417969
 0.05419922 0.07666016 0.09863281 0.12451172 0.12597656 0.125
 0.109375   0.09716797 0.09960938 0.09863281 0.11376953 0.10693359
 0.14111328 0.11474609]","[0.00223827 0.00268802 0.00752345 0.02078792 0.02777367 0.03469619
 0.04261648 0.04705551 0.05013487 0.04911614 0.0461077  0.04022366
 0.03904644 0.040427   0.03863778 0.03580926 0.02790987 0.01849733
 0.01055205 0.00753086 0.00393678 0.00333856 0.00336868 0.00334712
 0.00372505 0.00384262 0.00369011 0.0037162  0.00351551 0.00348463
 0.00325679 0.00271039]","[1708.56005868 1905.65901522 2213.7799216  1546.17933499 1209.02638182
 1175.84230041 1358.20655809 1487.17928629 1345.27948105 1222.98029745
 1176.74919241 1076.00746714  809.4031794   761.43632304  819.26027389
  911.18554357 1089.58410653 1321.18569302 1419.47044445 1797.71395792
 1889.74217293 1929.75448412 1988.49330261 1932.75092463 1857.94682495
 1855.98386733 1832.46341144 1898.85974668 1913.54979799 1787.69890614
 1900.70991904 1837.84074165]"
Tiền,"[  0.           0.           0.           0.           0.
   0.           0.           0.           0.           0.
   0.           0.           0.         376.4618113  369.99442271
 365.7446743  361.54373842 357.3910544  355.33263339 353.28606802
 347.21682483 331.53706992 325.8414615  323.96475278 325.8414615
 331.53706992 325.8414615  320.24370023 264.66550794 213.73702705
   0.           0.        ]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.0625     0.10400391
 0.12109375 0.13720703 0.09082031 0.06591797 0.06494141 0.06445312
 0.06298828 0.05419922 0.05126953 0.04394531 0.03955078 0.03955078
 0.03320312 0.03076172 0.05224609 0.11230469 0.20800781 0.27441406
 0.30664062 0.23925781]","[0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.06690373e-13 6.42381019e-06 2.29128916e-02
 6.21554069e-02 8.67438838e-02 1.04068473e-01 1.17874436e-01
 1.22615792e-01 1.18455723e-01 1.06891692e-01 9.07330066e-02
 6.36679158e-02 3.98032591e-02 3.15740444e-02 2.54830439e-02
 1.88952312e-02 1.29808439e-02 7.48879323e-03 2.80003110e-03
 8.05567077e-04 6.86560466e-04 1.05138891e-03 1.04970555e-03]","[   0.            0.            0.            0.            0.
    0.            0.            0.            0.         3816.13926139
 3330.80408955 1221.19176915  988.08654531 1059.4204827  1171.63769281
 1291.61118229 1335.37632962 1281.12625656 1233.31681326 1133.36439663
  918.29853928  645.9831453   609.42730012  639.51265916  722.7693003
  692.55578888  747.03395517 1045.77600614 2208.36131075 3317.98996743
 2446.95447851 1641.72151128]"
